,File Name,Company Name,CIK,gvkey,CUSIP_FULL,CUSIP
789,0000916863-94-000010.txt,WPS RESOURCES CORP,916863,11555.0,45822P105,45822P10
790,0000950131-94-001949.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
792,0000020388-94-000071.txt,CIT GROUP HOLDINGS INC /DE/,20388,2549.0,125577106,12557710
793,0000020388-94-000071.txt,CIT GROUP HOLDINGS INC /DE/,20388,149738.0,125577106,12557710
794,0000898430-94-000446.txt,CUBIC CORP /DE/,26076,3639.0,229669106,22966910
795,0000950132-94-000139.txt,ADELPHIA COMMUNICATIONS CORP,796486,12484.0,006848105,00684810
798,0000899140-94-000013.txt,LORAL CORP /NY/,60357,6807.0,543859102,54385910
799,0000897101-94-000019.txt,VALSPAR CORP,102741,11096.0,920355104,92035510
800,0000950147-94-000055.txt,ARIZONA PUBLIC SERVICE CO,7286,1742.0,040555831,04055583
801,0000950129-94-000801.txt,PANHANDLE EASTERN CORP /DE/,351696,8325.0,698462108,69846210
802,0000031224-94-000052.txt,EASTERN UTILITIES ASSOCIATES,31224,4191.0,277173100,27717310
803,0000276189-94-000012.txt,FAIRFIELD COMMUNITIES INC,276189,4546.0,304231301,30423130
805,0000047288-94-000068.txt,HIBERNIA CORP,47288,5619.0,428656102,42865610
806,0000022698-94-000005.txt,COMSAT CORP,22698,3273.0,20564D107,20564D10
807,0000950153-94-000078.txt,GFC FINANCIAL CORP,883701,25061.0,361609100,36160910
808,0000037996-94-000029.txt,FORD MOTOR CO,37996,4839.0,345370100,34537010
809,0000906280-94-000033.txt,PETROLEUM HELICOPTERS INC,350403,8515.0,716604202,71660420
810,0000950123-94-000537.txt,HECLA MINING CO/DE/,719413,5560.0,422704205,42270420
811,0000950124-94-000490.txt,ST PAUL BANCORP INC,810578,16239.0,792848103,79284810
812,0000049588-94-000009.txt,SOUTHWESTERN LIFE CORP ET AL,49588,5823.0,449264100,44926410
813,0000775483-94-000005.txt,ATLANTIC RICHFIELD CO /DE,775483,1848.0,048825103,04882510
814,0000829966-94-000016.txt,PSI RESOURCES INC,829966,8805.0,693632101,69363210
815,0000037996-94-000015.txt,FORD MOTOR CO,37996,4839.0,345370100,34537010
816,0000086103-94-000014.txt,SAFECARD SERVICES INC,86103,9350.0,786421107,78642110
819,0000200245-94-000334.txt,SALOMON INC,200245,8537.0,79549B487,79549B48
820,0000950109-94-002309.txt,STERLING SOFTWARE INC,716714,10071.0,859547101,85954710
821,0000950131-94-001593.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
822,0000075072-94-000020.txt,OSULLIVAN CORP,75072,8197.0,688605104,68860510
824,0000950149-94-000231.txt,BEVERLY ENTERPRISES INC /DE/,812305,2193.0,087851101,08785110
825,0000916641-94-000026.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
826,0000950131-94-001587.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
827,0000068813-94-000052.txt,MULTIMEDIA INC,68813,7609.0,62545K107,62545K10
828,0000950149-94-000219.txt,AIRTOUCH COMMUNICATIONS,904255,29318.0,00949T100,00949T10
829,0000922358-94-000011.txt,FERRELLGAS PARTNERS L P,922358,13962.0,315293100,31529310
830,0000917298-94-000017.txt,GENESCO INC,18498,5109.0,371532102,37153210
831,0000893220-94-000226.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
832,0000715072-94-000006.txt,PEOPLES HOLDING CO,715072,25173.0,75970E107,75970E10
834,0000950130-94-001562.txt,MERRILL LYNCH & CO INC,65100,7267.0,590188108,59018810
835,0000201493-94-000007.txt,COLTEC INDUSTRIES INC,201493,3200.0,196879100,19687910
836,0000771993-94-000027.txt,INTELOGIC TRACE INC,771993,12668.0,458159100,45815910
837,0000950144-94-001372.txt,UNION PLANTERS CORP,100893,10868.0,908068109,90806810
838,0000053117-94-000042.txt,JAMES RIVER CORP OF VIRGINIA,53117,6226.0,470349101,47034910
839,0000737468-94-000007.txt,WASHINGTON TRUST BANCORP INC,737468,19873.0,940610108,94061010
840,0000950144-94-001414.txt,BANPONCE CORP,763901,2001.0,066702101,06670210
841,0000950144-94-001414.txt,BANPONCE CORP,763901,2002.0,066702101,06670210
842,0000005187-94-000014.txt,AMERICAN HOME PRODUCTS CORP,5187,1478.0,026609107,02660910
843,0000905087-94-000009.txt,FIRST EMPIRE STATE CORP,36270,4699.0,320076102,32007610
844,0000060195-94-000033.txt,LONE STAR INDUSTRIES INC,60195,6796.0,542290408,54229040
846,0000036678-94-000029.txt,STAR BANC CORP /OH/,36678,4723.0,855083101,85508310
848,0000720556-94-000052.txt,CALIFORNIA ENERGY CO INC,720556,13427.0,130190101,13019010
849,0000762129-94-000001.txt,CENTRAL ILLINOIS LIGHT CO,18651,2857.0,153645882,15364588
850,0000912057-94-001810.txt,MORRISON KNUDSEN CORP,763739,7567.0,618447106,61844710
851,0000950152-94-000506.txt,BORDEN CHEMICALS & PLASTICS LIMITED PARTNERSHIP,821202,14286.0,099541203,09954120
852,0000022872-94-000002.txt,COMPREHENSIVE CARE CORP,22872,3288.0,204620207,20462020
853,0000950144-94-000045.txt,UNION PLANTERS CORP,100893,10868.0,908068109,90806810
854,0000950130-94-000866.txt,UJB FINANCIAL CORP /NJ/,101320,10909.0,902760107,90276010
856,0000912057-94-001811.txt,MORRISON KNUDSEN CORP,763739,7567.0,618447106,61844710
857,0000005187-94-000029.txt,AMERICAN HOME PRODUCTS CORP,5187,1478.0,026609107,02660910
858,0000820626-94-000023.txt,IMC FERTILIZER GROUP INC,820626,14363.0,449669100,44966910
859,0000898430-94-000686.txt,MATTEL INC /DE/,63276,7116.0,577081102,57708110
860,0000760775-94-000015.txt,WLR FOODS INC,760775,12309.0,929286102,92928610
861,0000950123-94-001370.txt,MERCK & CO INC,64978,7257.0,589331107,58933110
862,0000891839-94-000031.txt,CANANDAIGUA WINE CO INC,16918,2710.0,137219200,13721920
863,0000053117-94-000043.txt,JAMES RIVER CORP OF VIRGINIA,53117,6226.0,470349101,47034910
864,0000950109-94-000537.txt,HOUGHTON MIFFLIN CO,48638,5726.0,441560109,44156010
865,0000893220-94-000233.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
866,0000030554-94-000022.txt,DUPONT E I DE NEMOURS & CO,30554,4087.0,263534109,26353410
867,0000891836-94-000059.txt,WLR FOODS INC,760775,12309.0,929286102,92928610
868,0000063541-94-000008.txt,MAYTAG CORP,63541,7139.0,578592107,57859210
869,0000812074-94-000021.txt,OWENS ILLINOIS INC /DE/,812074,8215.0,690768403,69076840
870,0000909334-94-000026.txt,FLEMING COMPANIES INC /OK/,352949,4769.0,339130106,33913010
871,0000912057-94-002303.txt,CHARTER MEDICAL CORP,19411,2940.0,161241708,16124170
872,0000950124-94-000136.txt,ST PAUL BANCORP INC,810578,16239.0,792848103,79284810
873,0000891836-94-000071.txt,NEW ENGLAND BUSINESS SERVICE INC,205700,7835.0,643872104,64387210
874,0000950131-94-001586.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
875,0000096977-94-000017.txt,PACIFIC TELECOM INC,96977,8283.0,694876103,69487610
876,0000916641-94-000027.txt,JAMES RIVER CORP OF VIRGINIA,53117,6226.0,470349101,47034910
877,0000950131-94-001592.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
878,0000100885-94-000001.txt,UNION PACIFIC CORP,100885,10867.0,907818108,90781810
879,0000051720-94-000010.txt,INTERSTATE POWER CO,51720,6145.0,461074106,46107410
880,0000051720-94-000010.txt,INTERSTATE POWER CO,51720,12555.0,461074106,46107410
882,0000807364-94-000014.txt,INTERSTATE GENERAL CO L P,807364,13552.0,460885106,46088510
884,0000950123-94-000536.txt,HECLA MINING CO/DE/,719413,5560.0,422704205,42270420
885,0000950144-94-000535.txt,GEORGIA PACIFIC CORP,41077,5134.0,373298108,37329810
886,0000950144-94-000535.txt,GEORGIA PACIFIC CORP,41077,66013.0,373298108,37329810
887,0000086103-94-000001.txt,SAFECARD SERVICES INC,86103,9350.0,786421107,78642110
888,0000049588-94-000008.txt,SOUTHWESTERN LIFE CORP,49588,5823.0,449264100,44926410
889,0000053347-94-000006.txt,JEFFERSON PILOT CORP,53347,6241.0,475070108,47507010
890,0000950148-94-000028.txt,KERR GROUP INC,55454,6402.0,492376108,49237610
892,0000950112-94-000002.txt,PARAMOUNT COMMUNICATIONS INC /DE/,44482,5378.0,699216107,69921610
893,0000040858-94-000019.txt,GTE CORP,40858,4961.0,362320103,36232010
894,0000950144-94-001603.txt,ACTAVA GROUP INC,39547,4932.0,004935102,00493510
898,0000950128-94-000173.txt,CHAMBERS DEVELOPMENT CO INC,776074,11808.0,157829201,15782920
899,0000022698-94-000004.txt,COMSAT CORP,22698,3273.0,20564D107,20564D10
900,0000022698-94-000010.txt,COMSAT CORP,22698,3273.0,20564D107,20564D10
901,0000897101-94-000018.txt,VALSPAR CORP,102741,11096.0,920355104,92035510
902,0000950128-94-000167.txt,PNC BANK CORP,713676,8245.0,693475105,69347510
903,0000031224-94-000053.txt,EASTERN UTILITIES ASSOCIATES,31224,4191.0,277173100,27717310
904,0000034879-94-000001.txt,FEDERAL MOGUL CORP,34879,4600.0,313549107,31354910
905,0000950132-94-000138.txt,ADELPHIA COMMUNICATIONS CORP,796486,12484.0,006848105,00684810
906,0000950134-94-000720.txt,TIDEWATER INC,98222,10565.0,886423102,88642310
907,0000950109-94-001365.txt,AMAX GOLD INC,814577,13566.0,023120108,02312010
909,0000064394-94-000024.txt,MEAD CORP,64394,7180.0,582834107,58283410
910,0000893220-94-000019.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
911,0000950131-94-001948.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
912,0000802284-94-000011.txt,CONTINENTAL MEDICAL SYSTEMS INC /DE/,802284,13232.0,211642103,21164210
913,0000893220-94-000192.txt,FISCHER & PORTER CO,37115,4747.0,337693105,33769310
914,0000950134-94-000867.txt,JONES INTERCABLE INC,275605,6282.0,480206200,48020620
915,0000950135-94-000666.txt,CML GROUP INC,729576,2554.0,125820100,12582010
916,0000912057-94-002908.txt,WESTMORELAND COAL CO,106455,11440.0,960878304,96087830
917,0000096966-94-000009.txt,UNITED STATES CELLULAR CORP,821130,14369.0,911684108,91168410
918,0000005907-94-000006.txt,AMERICAN TELEPHONE & TELEGRAPH CO,5907,1581.0,030177109,03017710
919,0000950150-94-000336.txt,HAWAIIAN ELECTRIC INDUSTRIES INC,354707,5526.0,419870100,41987010
920,0000096966-94-000021.txt,TELEPHONE & DATA SYSTEMS INC,96966,10411.0,879433100,87943310
921,0000096966-94-000021.txt,TELEPHONE & DATA SYSTEMS INC,96966,186784.0,879433100,87943310
922,0000908662-94-000027.txt,FLEET FINANCIAL GROUP INC /RI/,50341,4764.0,338915101,33891510
923,0000912057-94-000689.txt,AMREP CORP,6207,1618.0,032159105,03215910
925,0000950152-94-001221.txt,FABRI CENTERS OF AMERICA INC,34151,4523.0,302846100,30284610
926,0000849979-94-000035.txt,WEIRTON STEEL CORP,849979,15711.0,948774104,94877410
927,0000072903-94-000041.txt,NORTHERN STATES POWER CO /MN/,72903,7977.0,665772109,66577210
928,0000065984-94-000070.txt,ENTERGY CORP /DE/,65984,7366.0,29364F105,29364F10
929,0000005907-94-000012.txt,AT&T CORP,5907,1581.0,030177109,03017710
930,0000892569-94-000068.txt,ALLERGAN INC,850693,15708.0,018490102,01849010
931,0000892569-94-000068.txt,ALLERGAN INC,850693,66616.0,018490102,01849010
932,0000950131-94-001814.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
933,0000950109-94-000641.txt,CORESTATES FINANCIAL CORP,69952,3527.0,218695104,21869510
934,0000019489-94-000048.txt,CHASE MANHATTAN CORP,19489,2943.0,161610100,16161010
935,0000950144-94-000496.txt,JAN BELL MARKETING INC,817946,13866.0,470760109,47076010
936,0000840251-94-000003.txt,SANTA FE PACIFIC PIPELINE PARTNERS LP,840251,15112.0,802177105,80217710
937,0000044570-94-000009.txt,GULF STATES UTILITIES CO,44570,5387.0,402550867,40255086
938,0000025445-94-000005.txt,CRANE CO /DE/,25445,3580.0,224399105,22439910
939,0000025445-94-000005.txt,CRANE CO /DE/,25445,42284.0,224399105,22439910
940,0000889812-94-000019.txt,INTERNATIONAL PAPER CO /NEW/,51434,6104.0,460146103,46014610
941,0000059255-94-000019.txt,VALHI INC /DE/,59255,12578.0,918905100,91890510
942,0000081020-94-000009.txt,PSI ENERGY INC,81020,15448.0,693627887,69362788
943,0000950147-94-000108.txt,ARIZONA PUBLIC SERVICE CO,7286,1742.0,040555831,04055583
944,0000950131-94-001196.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
945,0000051396-94-000004.txt,IMCERA GROUP INC,51396,6096.0,452454101,45245410
946,0000912057-94-001540.txt,INTERNATIONAL PAPER CO /NEW/,51434,6104.0,460146103,46014610
947,0000766738-94-000053.txt,GENICOM CORP,766738,12329.0,372282103,37228210
948,0000950144-94-001549.txt,UNION PLANTERS CORP,100893,10868.0,908068109,90806810
949,0000950109-94-002297.txt,SHARED MEDICAL SYSTEMS CORP,89415,9635.0,819486101,81948610
950,0000891618-94-000016.txt,KLA INSTRUMENTS CORP,319201,6304.0,482480100,48248010
951,0000726977-94-000004.txt,RODMAN & RENSHAW CAPITAL GROUP INC,726977,12213.0,774877104,77487710
952,0000078100-94-000037.txt,PECO ENERGY CO,78100,8539.0,693304107,69330410
953,0000078100-94-000037.txt,PECO ENERGY CO,78100,145347.0,693304107,69330410
954,0000950131-94-000061.txt,PURITAN BENNETT CORP,81199,8829.0,746299106,74629910
955,0000950144-94-001575.txt,ACTAVA GROUP INC,39547,4932.0,004935102,00493510
956,0000833890-94-000021.txt,ASHLAND COAL INC,833890,14793.0,043906106,04390610
957,0000910079-94-000018.txt,BEDFORD PROPERTY INVESTORS INC,910079,12125.0,076446103,07644610
958,0000020520-94-000026.txt,CITIZENS UTILITIES CO,20520,3078.0,177351202,17735120
959,0000020520-94-000026.txt,CITIZENS UTILITIES CO,20520,105905.0,177351202,17735120
960,0000020520-94-000026.txt,CITIZENS UTILITIES CO,20520,135484.0,177351202,17735120
961,0000357261-94-000027.txt,FLORIDA PROGRESS CORP,357261,4800.0,341109106,34110910
962,0000893220-94-000421.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
963,0000950130-94-000709.txt,UNITED WATER RESOURCES INC,715969,10993.0,913190104,91319010
964,0000898430-94-000719.txt,MERISEL INC /DE/,724941,14895.0,589849108,58984910
965,0000716039-94-000011.txt,UNOCAL CORP/DE,716039,11038.0,915289102,91528910
966,0000799319-94-000017.txt,IDB COMMUNICATIONS GROUP INC,799319,12628.0,449355106,44935510
967,0000898430-94-000043.txt,CITADEL HOLDING CORP,716634,31629.0,172862104,17286210
968,0000893220-94-000334.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
969,0000077776-94-000003.txt,PHH CORP,77776,8240.0,693320103,69332010
970,0000716039-94-000062.txt,UNOCAL CORP,716039,11038.0,915289102,91528910
971,0000950152-94-000399.txt,SOCIETY CORP,91576,9783.0,833663305,83366330
972,0000716039-94-000076.txt,UNOCAL CORP,716039,11038.0,915289102,91528910
973,0000898822-94-000050.txt,HECLA MINING CO/DE/,719413,5560.0,422704205,42270420
975,0000950109-94-001935.txt,MBIA INC,814585,13561.0,55262C100,55262C10
976,0000356028-94-000015.txt,ASK GROUP INC,354797,1054.0,001903103,00190310
977,0000950123-94-002024.txt,LILLY ELI & CO,59478,6730.0,532457108,53245710
978,0000950148-94-000305.txt,HOTEL INVESTORS TRUST /MD/,48595,5723.0,855905105,85590510
979,0000950131-94-001442.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
982,0000950131-94-001456.txt,MAXUS ENERGY CORP /DE/,724176,3930.0,577730104,57773010
983,0000950133-94-000233.txt,HECHINGER CO,46517,5558.0,422660100,42266010
985,0000950134-94-001263.txt,MAPCO INC,62142,7008.0,565097102,56509710
988,0000354396-94-000015.txt,USF&G CORP,354396,10815.0,903290104,90329010
989,0000766738-94-000008.txt,GENICOM CORP,766738,12329.0,372282103,37228210
990,0000084244-94-000012.txt,ROLLINS TRUCK LEASING CORP,84244,8912.0,775741101,77574110
991,0000950131-94-001873.txt,FIRST BANK SYSTEM INC,36104,4682.0,319279501,31927950
992,0000950131-94-001873.txt,FIRST BANK SYSTEM INC,36104,4723.0,319279501,31927950
993,0000950132-94-000017.txt,USX CORP,101778,7017.0,565849106,56584910
995,0000950124-94-001105.txt,KMART CORP,56824,6307.0,482584109,48258410
996,0000063276-94-000019.txt,MATTEL INC /DE/,63276,7116.0,577081102,57708110
997,0000950129-94-000091.txt,SEAGULL ENERGY CORP,320321,9549.0,812007102,81200710
998,0000950129-94-000091.txt,SEAGULL ENERGY CORP,320321,31101.0,812007102,81200710
999,0000732717-94-000001.txt,SOUTHWESTERN BELL CORP,732717,9899.0,845333103,84533310
1000,0000950134-94-001539.txt,JONES INTERCABLE INC,275605,6282.0,480206200,48020620
1002,0000009626-94-000012.txt,BANK OF NEW YORK CO INC,9626,2019.0,064057102,06405710
1003,0000950134-94-000633.txt,TELE COMMUNICATIONS INC,96903,10393.0,879240109,87924010
1004,0000950134-94-000633.txt,TELE COMMUNICATIONS INC,96903,65683.0,879240109,87924010
1005,0000950134-94-000633.txt,TELE COMMUNICATIONS INC,96903,66714.0,879240109,87924010
1006,0000106455-94-000015.txt,WESTMORELAND COAL CO,106455,11440.0,960878304,96087830
1008,0000807882-94-000028.txt,FOODMAKER INC /DE/,807882,13092.0,344839204,34483920
1010,0000035527-94-000019.txt,FIFTH THIRD BANCORP,35527,4640.0,316773100,31677310
1011,0000021175-94-000020.txt,CNA FINANCIAL CORP,21175,2558.0,126117100,12611710
1012,0000950152-94-000602.txt,PIONEER STANDARD ELECTRONICS INC,78749,8599.0,723877106,72387710
1013,0000055195-94-000042.txt,KEMPER CORP,55195,11778.0,488396102,48839610
1014,0000714655-94-000015.txt,BIOGEN INC,714655,2226.0,090597105,09059710
1015,0000714655-94-000015.txt,BIOGEN INC,714655,24468.0,090597105,09059710
1016,0000915887-94-000047.txt,DART GROUP CORP,26938,3747.0,237415104,23741510
1017,0000950135-94-000173.txt,UST CORP,316901,11858.0,902900109,90290010
1020,0000950123-94-001061.txt,LEHMAN BROTHERS HOLDINGS INC,806085,30128.0,524908100,52490810
1021,0000950129-94-000734.txt,KINETIC CONCEPTS INC /TX/,831967,14555.0,49460W109,49460W10
1022,0000093556-94-000011.txt,STANLEY WORKS,93556,10016.0,854616109,85461610
1023,0000912057-94-001296.txt,ALLIED PRODUCTS CORP /DE/,3941,1297.0,019411107,01941110
1024,0000950131-94-001654.txt,HELLER FINANCIAL INC,46738,12317.0,423328103,42332810
1025,0000950112-94-001569.txt,TRAVELERS INC,831001,3243.0,894190107,89419010
1026,0000950144-94-000591.txt,BLOCKBUSTER ENTERTAINMENT CORP,710979,3491.0,093676104,09367610
1027,0000950144-94-000591.txt,BLOCKBUSTER ENTERTAINMENT CORP,710979,122514.0,093676104,09367610
1029,0000097476-94-000002.txt,TEXAS INSTRUMENTS INC,97476,10499.0,882508104,88250810
1030,0000716302-94-000004.txt,CARE ENTERPRISES INC /DE/,716302,2759.0,141649202,14164920
1031,0000950103-94-003610.txt,C TEC CORP,310433,3265.0,126504109,12650410
1032,0000950150-94-000594.txt,TIMES MIRROR CO,98349,10580.0,887360105,88736010
1033,0000950130-94-000356.txt,SALOMON INC,200245,8537.0,79549B487,79549B48
1034,0000031224-94-000008.txt,EASTERN UTILITIES ASSOCIATES,31224,4191.0,277173100,27717310
1035,0000909789-94-000014.txt,GIBSON GREETINGS INC,717829,5161.0,374827103,37482710
1036,0000950103-94-001985.txt,FREEPORT MCMORAN COPPER & GOLD INC,831259,14590.0,35671D501,35671D50
1037,0000771950-94-000018.txt,WESTWOOD ONE INC /DE/,771950,11450.0,961815107,96181510
1038,0000771950-94-000018.txt,WESTWOOD ONE INC /DE/,771950,191055.0,961815107,96181510
1039,0000950172-94-000102.txt,INTERNATIONAL PAPER CO /NEW/,51434,6104.0,460146103,46014610
1042,0000893220-94-000081.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
1044,0000046080-94-000020.txt,HASBRO INC,46080,5518.0,418056107,41805610
1045,0000083394-94-000021.txt,RESORTS INTERNATIONAL INC,83394,9082.0,761185404,76118540
1047,0000054480-94-000027.txt,KANSAS CITY SOUTHERN INDUSTRIES INC,54480,6335.0,485170104,48517010
1048,0000030828-94-000009.txt,COBRA ELECTRONICS CORP,30828,4128.0,191042100,19104210
1049,0000950130-94-000395.txt,UNITED WATER RESOURCES INC,715969,10993.0,913190104,91319010
1050,0000080966-94-000010.txt,PS GROUP INC,80966,8248.0,693624108,69362410
1051,0000109265-94-000011.txt,ZENITH ELECTRONICS CORP,109265,11678.0,989349105,98934910
1053,0000950134-94-001115.txt,BANCTEXAS GROUP INC,310979,2007.0,059786400,05978640
1054,0000024058-94-000032.txt,CONTINENTAL BANK CORP,24058,3463.0,211113105,21111310
1055,0000030554-94-000045.txt,DUPONT E I DE NEMOURS & CO,30554,4087.0,263534109,26353410
1056,0000352510-94-000007.txt,NORTH FORK BANCORPORATION INC,352510,15202.0,659424105,65942410
1057,0000773840-94-000005.txt,ALLIED SIGNAL INC,773840,1300.0,019512102,01951210
1058,0000726957-94-000005.txt,PARK COMMUNICATIONS INC,726957,8347.0,700252109,70025210
1059,0000054727-94-000001.txt,SUNAMERICA INC,54727,6351.0,866930100,86693010
1060,0000054727-94-000001.txt,SUNAMERICA INC,54727,41084.0,866930100,86693010
1061,0000950131-94-000614.txt,AMERITECH CORP /DE/,732715,1485.0,030954101,03095410
1062,0000317833-94-000031.txt,CITICASTERS INC,317833,6218.0,389912106,38991210
1063,0000317833-94-000031.txt,CITICASTERS INC,317833,14371.0,389912106,38991210
1064,0000097854-94-000014.txt,THOMAS & BETTS CORP,97854,10540.0,884315102,88431510
1066,0000007383-94-000007.txt,ARMCO INC,7383,1755.0,042170100,04217010
1067,0000049071-94-000017.txt,HUMANA INC,49071,5776.0,444859102,44485910
1068,0000049071-94-000017.txt,HUMANA INC,49071,27914.0,444859102,44485910
1069,0000916641-94-000097.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
1070,0000900440-94-000010.txt,CONAGRA INC /DE/,23217,3362.0,205887102,20588710
1071,0000053117-94-000030.txt,JAMES RIVER CORP OF VIRGINIA,53117,6226.0,470349101,47034910
1072,0000950146-94-000203.txt,TOWN & COUNTRY CORP,768608,10634.0,892027103,89202710
1073,0000916641-94-000083.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
1074,0000054727-94-000029.txt,SUNAMERICA INC,54727,6351.0,866930100,86693010
1075,0000054727-94-000029.txt,SUNAMERICA INC,54727,41084.0,866930100,86693010
1076,0000950109-94-001869.txt,AMSOUTH BANCORPORATION,3133,1619.0,032165102,03216510
1077,0000075252-94-000001.txt,OWENS & MINOR INC,75252,8213.0,690730106,69073010
1078,0000897069-94-000104.txt,IMC FERTILIZER GROUP INC,820626,14363.0,449669100,44966910
1079,0000950129-94-000331.txt,APACHE CORP,6769,1678.0,037411105,03741110
1080,0000899243-94-000222.txt,LYONDELL PETROCHEMICAL CO,842635,15110.0,552078107,55207810
1081,0000916641-94-000096.txt,CADMUS COMMUNICATIONS CORP/NEW,745274,2602.0,127587103,12758710
1082,0000950152-94-000549.txt,COMMERCIAL INTERTECH CORP,22470,3248.0,201709102,20170910
1083,0000899243-94-000236.txt,CABOT OIL & GAS CORP,858470,20548.0,127097103,12709710
1084,0000893220-94-000296.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
1085,0000790650-94-000001.txt,SOUTHERN NEW ENGLAND TELECOMMUNICATIONS CORP,790650,9861.0,843485103,84348510
1086,0000720556-94-000035.txt,CALIFORNIA ENERGY CO INC,720556,13427.0,130190101,13019010
1087,0000950109-94-001840.txt,SCOTT PAPER CO,87949,9514.0,809877103,80987710
1088,0000732713-94-000001.txt,BELLSOUTH CORP,732713,2146.0,079860102,07986010
1089,0000084567-94-000048.txt,ROCHESTER TELEPHONE CORP,84567,9195.0,771758109,77175810
1090,0000071297-94-000056.txt,NEW ENGLAND ELECTRIC SYSTEM,71297,7837.0,644001109,64400110
1091,0000916641-94-000041.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
1092,0000216539-94-000019.txt,MEDIA GENERAL INC,216539,7203.0,584404107,58440410
1093,0000216539-94-000019.txt,MEDIA GENERAL INC,216539,30950.0,584404107,58440410
1094,0000950130-94-001539.txt,TAMBRANDS INC,96277,10326.0,875080103,87508010
1095,0000950130-94-000627.txt,CHAMPION INTERNATIONAL CORP,19150,2917.0,158525105,15852510
1096,0000914760-94-000024.txt,CHERRY CORP,19704,2975.0,164541104,16454110
1097,0000097349-94-000025.txt,TEXACO INC,97349,10482.0,881694103,88169410
1098,0000950109-94-002408.txt,AMSOUTH BANCORPORATION,3133,1619.0,032165102,03216510
1099,0000950134-94-001100.txt,FIRST UNITED BANCSHARES INC /AR/,355883,14219.0,33741E104,33741E10
1100,0000950134-94-001100.txt,FIRST UNITED BANCSHARES INC /AR/,355883,16860.0,33741E104,33741E10
1101,0000068813-94-000009.txt,MULTIMEDIA INC,68813,7609.0,62545K107,62545K10
1103,0000912057-94-002403.txt,MORRISON KNUDSEN CORP,763739,7567.0,618447106,61844710
1105,0000893220-94-000241.txt,CIGNA CORP,701221,2547.0,125509109,12550910
1106,0000912057-94-002832.txt,INVESTORS BANK CORP,804124,16900.0,461462103,46146210
1107,0000109265-94-000010.txt,ZENITH ELECTRONICS CORP,109265,11678.0,989349105,98934910
1108,0000311094-94-000011.txt,WESTAMERICA BANCORPORATION,311094,14253.0,957090103,95709010
1109,0000950112-94-000702.txt,PARAMOUNT COMMUNICATIONS INC /DE/,44482,5378.0,699216107,69921610
1110,0000109710-94-000004.txt,CLARK EQUIPMENT CO /DE/,109710,3091.0,181396102,18139610
1111,0000109265-94-000004.txt,ZENITH ELECTRONICS CORP,109265,11678.0,989349105,98934910
1112,0000059498-94-000009.txt,LIN BROADCASTING CORP,59498,6734.0,532763109,53276310
1113,0000046080-94-000021.txt,HASBRO INC,46080,5518.0,418056107,41805610
1114,0000893220-94-000094.txt,CIGNA CORP,701221,2547.0,125509109,12550910
1115,0000861388-94-000007.txt,LG&E ENERGY CORP,861388,6825.0,501917108,50191710
1116,0000861388-94-000007.txt,LG&E ENERGY CORP,861388,14154.0,501917108,50191710
1117,0000200245-94-000435.txt,SALOMON INC,200245,8537.0,79549B487,79549B48
1118,0000031348-94-000012.txt,ECHLIN INC,31348,4204.0,278749106,27874910
1119,0000006071-94-000028.txt,AMES DEPARTMENT STORES INC,6071,1594.0,030789507,03078950
1121,0000009892-94-000002.txt,BARD C R INC /NJ/,9892,2044.0,067383109,06738310
1122,0000861388-94-000013.txt,LG&E ENERGY CORP,861388,6825.0,501917108,50191710
1123,0000861388-94-000013.txt,LG&E ENERGY CORP,861388,14154.0,501917108,50191710
1124,0000028887-94-000020.txt,DIGITAL EQUIPMENT CORP,28887,3955.0,253849103,25384910
1125,0000020388-94-000002.txt,CIT GROUP HOLDINGS INC /DE/,20388,2549.0,125577106,12557710
1126,0000020388-94-000002.txt,CIT GROUP HOLDINGS INC /DE/,20388,149738.0,125577106,12557710
1127,0000079879-94-000019.txt,PPG INDUSTRIES INC,79879,8247.0,693506107,69350610
